id,schedule_id,display_name,munic_id,name_aliases_id
lthhst,eskm1e,althea-ah-east,jhnnsbr,
knnprk,eskm1e,kanana-park,jhnnsbr,
knnprkx,eskm1e,kanana-park-ext-1,jhnnsbr,
swtwtrs,eskm1e,sweetwaters,jhnnsbr,
nvllh,eskm1e,unaville-ah,jhnnsbr,
vrngngn,eskm1e,vereeniging-nu-outlying,jhnnsbr,
whlrsfr,eskm1e,wheeler's-farm,jhnnsbr,
q3i-jj1,eskm1e,wheeler's-farm-outlying,jhnnsbr,
bsmnskr,eskm1e,bosmanskraal,tshwane,
chrrygl,eskm1e,cherry-glen,tshwane,
grnkwnd,eskm1e,ga-rankuwa-industrial,tshwane,
grnkwpr,eskm1e,ga-rankuwa-part-4-sp,tshwane,
grnkwnt,eskm1e,ga-rankuwa-unit-17,tshwane,
r1x-ln2,eskm1e,ga-rankuwa-unit-23,tshwane,
7xv-v22,eskm1e,ga-rankuwa-unit-7,tshwane,
221-tbc,eskm1e,ga-rankuwa-unit-8,tshwane,
q5c-ot2,eskm1e,ga-rankuwa-unit-9,tshwane,
grnkwvw,eskm1e,ga-rankuwa-view,tshwane,
wub-3kf,eskm1e,ga-rankuwa-view-ext-1,tshwane,
hknmtt,eskm1e,hakuna-matata,tshwane,
qy5-54k,eskm1e,hebron,tshwane,
58h-nm3,eskm1e,klippan,tshwane,
krtfntn,eskm1e,kortfontein,tshwane,
0ek-82u,eskm1e,m(reson,tshwane,
mbpn,eskm1e,mabopane,tshwane,
mbpnb,eskm1e,mabopane-b,tshwane,
mbpnc,eskm1e,mabopane-c,tshwane,
mbpncv,eskm1e,mabopane-cv,tshwane,
mbpnd,eskm1e,mabopane-d,tshwane,
rn0-47m,eskm1e,mabopane-e,tshwane,
mbpnw,eskm1e,mabopane-ew,tshwane,
mbpnm,eskm1e,mabopane-m,tshwane,
mbpnmxt,eskm1e,mabopane-m-ext-2,tshwane,
w0a-oxz,eskm1e,mabopane-m-ext-3,tshwane,
mbpnn,eskm1e,mabopane-n,tshwane,
mbpnprt,eskm1e,mabopane-part-19-sp,tshwane,
mbpnr,eskm1e,mabopane-r,tshwane,
mbpnrxt,eskm1e,mabopane-r-ext-1,tshwane,
mbpns,eskm1e,mabopane-s,tshwane,
n4b-oq1,eskm1e,mabopane-u,tshwane,
mbpnxt1,eskm1e,mabopane-u-ext-1,tshwane,
mbpnnt,eskm1e,mabopane-unit-e,tshwane,
mbpnv,eskm1e,mabopane-v,tshwane,
mbpnx,eskm1e,mabopane-x,tshwane,
dnbrggr,eskm1e,odinburg-gardens,tshwane,
onspoed,eskm1e,onspoed,tshwane,
sf3-dql,eskm1e,onverwacht,tshwane,
ttrjsdl,eskm1e,otterjasiedal,tshwane,
rmphs,eskm1e,ramaphosa,tshwane,
q8w-6gf,eskm1e,roodepoort,tshwane,
rprt,eskm1e,rooipoort,tshwane,
rushof,eskm1e,rushof,tshwane,
snndr,eskm1e,sononder,tshwane,
sshngvn,eskm1e,soshanguve-nn,tshwane,
sshngvs,eskm1e,soshanguve-south-ext-1,tshwane,
szv-qgc,eskm1e,soshanguve-south-ext-11,tshwane,
skrbsfn,eskm1e,suikerbosfontein,tshwane,
tklp,eskm1e,taaiklip,tshwane,
tsebe,eskm1e,tsebe,tshwane,
miw-p8y,eskm1e,tweefontein,tshwane,
wgbntjs,eskm1e,wagbeentjieskop,tshwane,
wgnbtjs,eskm1e,wageenbietjieskop,tshwane,
wntrvld,eskm1e,winterveldt,tshwane,
c2f-dxb,eskm1e,winterveldt-ext-1,tshwane,
5s4-a5o,eskm1e,winterveldt-ext-2,tshwane,
yu2-lvn,eskm1e,winterveldt-ext-3,tshwane,
fcj-11d,eskm1e,winterveldt-ward-11,tshwane,
v1b-m3t,eskm1e,winterveldt-ward-12,tshwane,
66s-wkv,eskm1e,winterveldt-ward-13,tshwane,
lr5-8hx,eskm1e,winterveldt-ward-2,tshwane,
six-ro5,eskm1e,winterveldt-ward-3,tshwane,
dzj-xuz,eskm1e,winterveldt-ward-5,tshwane,
dnl-14z,eskm1e,winterveldt-ward-6,tshwane,
6hm-dqn,eskm1e,winterveldt-ward-7,tshwane,
rad-of9,eskm1e,winterveldt-ward-8,tshwane,
jds-834,eskm1e,winterveldt-ward-9,tshwane,
bvrlyhl,eskm1e,beverley-hills-east,mfln,
bptng,eskm1e,boipatong,mfln,
bptngsp,eskm1e,boipatong-sp,mfln,
btml,eskm1e,boitumelo,mfln,
cyfrpnw,eskm1e,cyferpan-west,mfln,
evaton,eskm1e,evaton,mfln,
hthwl,eskm1e,houtheuwel,mfln,
scrwst,eskm1e,iscor-west,mfln,
jhnd,eskm1e,johandeo,mfln,
sbknghs,eskm1e,sebokeng-hospital,mfln,
sbkngpr,eskm1e,sebokeng-proper,mfln,
sbkngnt,eskm1e,sebokeng-unit-1,mfln,
krk-1ej,eskm1e,sebokeng-unit-11,mfln,
o7h-jq5,eskm1e,sebokeng-unit-11-west,mfln,
oiy-5p8,eskm1e,sebokeng-unit-12,mfln,
j7b-y9j,eskm1e,sebokeng-unit-13,mfln,
47p-huw,eskm1e,sebokeng-unit-14,mfln,
g8h-yek,eskm1e,sebokeng-unit-16,mfln,
ozt-zr3,eskm1e,sebokeng-unit-17,mfln,
f7m-7lq,eskm1e,sebokeng-unit-19,mfln,
0t7-e5s,eskm1e,sebokeng-unit-1-west,mfln,
s97-pww,eskm1e,sebokeng-unit-3,mfln,
nef-bnu,eskm1e,sebokeng-unit-6,mfln,
j4o-2dz,eskm1e,sebokeng-unit-7,mfln,
sbkngst,eskm1e,sebokeng-east,mfln,
sbkngws,eskm1e,sebokeng-west,mfln,
shrpvll,eskm1e,sharpeville,mfln,
ejk-gwy,eskm1e,sharpeville-outlying,mfln,
tshps,eskm1e,tshepiso,mfln,
nvrstyc,eskm1e,university-&-college,mfln,
nvrsty,eskm1e,university,mfln,
wstsdpr,eskm1e,westside-park-east,mfln,
d4b-icp,eskm1e,westside-park-west,mfln,
bank,eskm1e,bank,mrfngct,
mzlnds,eskm1e,maizalands,mrfngct,
gvnwndr,eskm1e,oog-van-wonderfontein,mrfngct,
wldfntn,eskm1e,wildfontein-west,mrfngct,
lndsfnt,eskm1e,elandsfontein-ah,midvaal,
e4g-169,eskm1e,vereeniging-nu-outlying,midvaal,
1uy-yf4,eskm1e,vereeniging-nu-outlying-b,midvaal,
battery,eskm1e,battery,mglcty,
bckndnh,eskm1e,beckendan-ah,mglcty,
bento,eskm1e,ben-to,mglcty,
blwbnk,eskm1e,blaawbank,mglcty,
bystwn,eskm1e,boystown,mglcty,
dndlsrs,eskm1e,danidlsrus-west,mglcty,
drnbsch,eskm1e,doornbosch,mglcty,
xei-obg,eskm1e,doornhoek,mglcty,
drnklf,eskm1e,doornkloof,mglcty,
drnsprt,eskm1e,doornspruit,mglcty,
drowell,eskm1e,drowell,mglcty,
elberta,eskm1e,elberta,mglcty,
ljsh,eskm1e,eljeesee-ah,mglcty,
eureka,eskm1e,eureka,mglcty,
gloster,eskm1e,gloster,mglcty,
11j-tkt,eskm1e,hartebeesfontein,mglcty,
hrtbshk,eskm1e,hartebeeshoek,mglcty,
hkprt,eskm1e,hekpoort,mglcty,
hkprtws,eskm1e,hekpoort-wes,mglcty,
hldrblm,eskm1e,helderblom-ah,mglcty,
klfvw,eskm1e,kloof-view,mglcty,
krgrsdr,eskm1e,krugersdorp-game-reserve,mglcty,
tqu-8h0,eskm1e,krugersdorp-outlying,mglcty,
2no-53q,eskm1e,kruitfontein,mglcty,
mnhrrnd,eskm1e,maanhaarrand,mglcty,
mglsbrg,eskm1e,magaliesburg,mglcty,
maloney,eskm1e,maloney,mglcty,
mrbthh,eskm1e,marabeth-ah,mglcty,
martina,eskm1e,martina,mglcty,
mryvl,eskm1e,maryvale,mglcty,
mxvllws,eskm1e,maxville-west,mglcty,
mglctyp,eskm1e,mogale-city-part-2-sp,mglcty,
nwhmpsh,eskm1e,new-hampshire,mglcty,
k9r-3yr,eskm1e,nooitgedacht-west,mglcty,
ktrh,eskm1e,oak-tree-ah,mglcty,
lnht,eskm1e,olienhout,mglcty,
orient,eskm1e,orient,mglcty,
rnthlls,eskm1e,orient-hills,mglcty,
pltklp,eskm1e,platklip,mglcty,
rndfntn,eskm1e,randfontein-estate-gold-mine-outlying,mglcty,
rtprt,eskm1e,rietpoort,mglcty,
sndfntn,eskm1e,sandfontein,mglcty,
skmr,eskm1e,seekmore,mglcty,
skhk,eskm1e,seekoeihoek,mglcty,
sltkpp,eskm1e,slootkoppie,mglcty,
sluis,eskm1e,sluis,mglcty,
spring,eskm1e,spring,mglcty,
stnkpp,eskm1e,steenkoppie,mglcty,
8tl-obn,eskm1e,sterkfontein,mglcty,
tarlton,eskm1e,tarlton,mglcty,
thrndl,eskm1e,thorndale,mglcty,
jem-6hi,eskm1e,vaalbank,mglcty,
vlkdrf,eskm1e,vlakdrif,mglcty,
vrdkm,eskm1e,vredekom,mglcty,
wrrnslg,eskm1e,warrenslaagte,mglcty,
wtrshd,eskm1e,watershed,mglcty,
be3-cj8,eskm1e,weltevreden,mglcty,
wtstnkh,eskm1e,witstinkhoutboom,mglcty,
wlflh,eskm1e,wolfelea-ah,mglcty,
dwrsklf,eskm1e,dwarskloof-ah,rndwstc,
gndmwst,eskm1e,eigendom-west,rndwstc,
lndsvl,eskm1e,elandsvlei,rndwstc,
grtlnds,eskm1e,groot-elandsvlei-ah,rndwstc,
tga-5k9,eskm1e,randfontein-estate-gold-mine,rndwstc,
vzn-7rf,eskm1e,tarlton,rndwstc,
wtfntnw,eskm1e,witfontein-west,rndwstc,
dpmpng,eskm1e,dipompong,mdbng,
erusmus,eskm1e,erusmus,mdbng,
gtshfq,eskm1e,ga-tshefoqe,mdbng,
wfb-ewa,eskm1e,hebron,mdbng,
jericho,eskm1e,jericho,mdbng,
kmlfntn,eskm1e,kameelfontein,mdbng,
kgbltsn,eskm1e,kgabalatsane,mdbng,
kgmkgm,eskm1e,kgomo-kgomo,mdbng,
fok-cpu,eskm1e,kleinfonteinstad,mdbng,
lgnyn,eskm1e,legonyane,mdbng,
madidi,eskm1e,madidi,mdbng,
mknynng,eskm1e,makanyaneng,mdbng,
mltswn,eskm1e,moiletswane,mdbng,
sephai,eskm1e,sephai,mdbng,
shakung,eskm1e,shakung,mdbng,
mmknyn,eskm1e,mmakaunyane,mrtl,
moyai,eskm1e,moyai,mrtl,
slgbm,eskm1e,slagboom,mrtl,
ftg-4p4,eskm1e,hartebeesfontein,rstnbrg,
krnsfnt,eskm1e,kransfontein,rstnbrg,
mdwns,eskm1e,moadowns,rstnbrg,
1oi-w74,eskm1e,platklip,rstnbrg,
fef-ib6,eskm1e,sandfontein,rstnbrg,
v5j-49j,eskm1e,vlakdrif,rstnbrg,
vlkfntn,eskm1e,vlakfontein-east,rstnbrg,
mntvll,eskm1e,monteville,dkgtlng,
rnggrv,eskm1e,orange-grove,dkgtlng,
rlh-dw3,eskm1e,siyathemba,dplsng,
kortkop,eskm1e,kortkop,mthnjn,
9dj-fpt,eskm1e,diamant,ltsmng,
0qj-3yt,eskm1e,luckhoff,ltsmng,
7ug-y4j,eskm1e,spitskop,ltsmng,
xgi-cxl,eskm1e,waterput,ltsmng,
q4b-ho2,eskm1e,attiesdam,rnstrbr,
brtmnsd,eskm1e,baartmansdeel,rnstrbr,
crbnkrl,eskm1e,carbonkraal,rnstrbr,
cyphrfn,eskm1e,cypherfontein,rnstrbr,
cyphrkl,eskm1e,cypherkuil,rnstrbr,
5qg-zt1,eskm1e,damfontein,rnstrbr,
ys6-93t,eskm1e,danera,rnstrbr,
5x6-jwh,eskm1e,de-put-a,rnstrbr,
ubl-wdu,eskm1e,diamant,rnstrbr,
drnfntn,eskm1e,doornfontein,rnstrbr,
drngvl,eskm1e,doringvlei,rnstrbr,
cg5-ql3,eskm1e,emmanuel,rnstrbr,
d46-d2i,eskm1e,glendaloch,rnstrbr,
hldrpn,eskm1e,helderpan,rnstrbr,
jkklskl,eskm1e,jakkalskuil,rnstrbr,
jptr,eskm1e,joe-petra,rnstrbr,
klkblt,eskm1e,kalkbult,rnstrbr,
ml1-2mx,eskm1e,kalkfontein,rnstrbr,
krbndjs,eskm1e,karbonaadjieskraal,rnstrbr,
krnmlks,eskm1e,karnmelkspan,rnstrbr,
klnptfn,eskm1e,klein-potfontein,rnstrbr,
klnpls,eskm1e,kleinplaas,rnstrbr,
klfsg,eskm1e,kloofsig,rnstrbr,
ztz-c0j,eskm1e,kommetjie,rnstrbr,
1fw-tmv,eskm1e,kospot,rnstrbr,
1vo-7oj,eskm1e,leeufontein,rnstrbr,
lbrwlt,eskm1e,lieberwalt-a,rnstrbr,
lbrwltb,eskm1e,lieberwalt-b,rnstrbr,
lchvw,eskm1e,loch-view-a,rnstrbr,
lchvwb,eskm1e,loch-view-b,rnstrbr,
p7q-t0r,eskm1e,nooitgedacht,rnstrbr,
nrsfntn,eskm1e,onrusfontein,rnstrbr,
bis-z5k,eskm1e,orange-grove,rnstrbr,
zum-8h6,eskm1e,oukraal,rnstrbr,
ptrsvll,eskm1e,petrusville,rnstrbr,
plsssdm,eskm1e,plessisdam,rnstrbr,
plysdm,eskm1e,plooysdam,rnstrbr,
ptfntn,eskm1e,potfontein,rnstrbr,
poupan,eskm1e,poupan,rnstrbr,
yu2-p9q,eskm1e,renosterberg,rnstrbr,
rvrsdl,eskm1e,riversdale,rnstrbr,
rdm,eskm1e,rooidam-a,rnstrbr,
i2s-yie,eskm1e,rooikop-a,rnstrbr,
rkpb,eskm1e,rooikop-b,rnstrbr,
euv-pr6,eskm1e,sandfontein,rnstrbr,
skrkrl,eskm1e,skeerkraal,rnstrbr,
strmnsp,eskm1e,stuurmanspan,rnstrbr,
tbsprt,eskm1e,taaibospoort,rnstrbr,
thmbnks,eskm1e,thembinkosi,rnstrbr,
tnfntn,eskm1e,tuinfontein,rnstrbr,
gf1-l3x,eskm1e,uitsoek-a,rnstrbr,
tskb,eskm1e,uitsoek-b,rnstrbr,
vndrklf,eskm1e,vanderkloof,rnstrbr,
22f-sg8,eskm1e,vasval,rnstrbr,
vdlfntn,eskm1e,vodlfontein,rnstrbr,
vstrsdm,eskm1e,vostersdam,rnstrbr,
ujq-wcs,eskm1e,wilgerdraai,rnstrbr,
wllwbnk,eskm1e,willowbank,rnstrbr,
dwl-i4n,eskm1e,witdam,rnstrbr,
tv9-7j8,eskm1e,witfontein-a,rnstrbr,
wndrdr,eskm1e,wonderdraai,rnstrbr,
brhmsfn,eskm1e,abrahamsfontein,syncm,
alandia,eskm1e,alandia,syncm,
mndlpt,eskm1e,amandelput,syncm,
nkrpl,eskm1e,ankerpaal,syncm,
nnxbnks,eskm1e,annex-banksfontein,syncm,
nnxlndf,eskm1e,annex-elandfontein,syncm,
531-xto,eskm1e,aqua,syncm,
rntsdl,eskm1e,arnotsdal,syncm,
cmpshp,eskm1e,aucamps-hoop,syncm,
bdnhrts,eskm1e,badenhortsfontein,syncm,
bknskp,eskm1e,bakenskop,syncm,
bnghk,eskm1e,banghoek,syncm,
bnnckbr,eskm1e,bannackburn,syncm,
ajv-0wp,eskm1e,belmont,syncm,
blmntfr,eskm1e,belmont-farm,syncm,
bsvl,eskm1e,biesievlei,syncm,
birbury,eskm1e,birbury,syncm,
blwkrnt,eskm1e,blaauwkrantz,syncm,
blckhs,eskm1e,blackhouse,syncm,
blbsdrf,eskm1e,bloubosdrif,syncm,
1bj-ehi,eskm1e,bloubospan,syncm,
blswt,eskm1e,blousweet,syncm,
boland,eskm1e,boland,syncm,
bntrr,eskm1e,bon-terra,syncm,
bongani,eskm1e,bongani,syncm,
bthwl,eskm1e,bootheuwel,syncm,
brkfntn,eskm1e,brakfontein,syncm,
brkks,eskm1e,brakkies,syncm,
8lq-s22,eskm1e,brakpan,syncm,
brpl,eskm1e,breipaal,syncm,
brdwtrs,eskm1e,broadwaters,syncm,
bcklnds,eskm1e,bucklands,syncm,
cmpbll,eskm1e,campbell,syncm,
chlkfrm,eskm1e,chalk-farm,syncm,
chrstnd,eskm1e,christian-drift,syncm,
clvdn,eskm1e,clieveden,syncm,
cliro,eskm1e,cliro,syncm,
dndlth,eskm1e,dandaleith,syncm,
debad,eskm1e,de-bad,syncm,
dekalka,eskm1e,de-kalk-a,syncm,
dekalkb,eskm1e,de-kalk-b,syncm,
dekeur,eskm1e,de-keur,syncm,
n4f-ecz,eskm1e,de-rust,syncm,
dkbsch,eskm1e,dikbosch,syncm,
drnlgt,eskm1e,doornlaagte,syncm,
drngfnt,eskm1e,doringfontein,syncm,
drngpt,eskm1e,doringput,syncm,
douglas,eskm1e,douglas,syncm,
dglsstt,eskm1e,douglas-estate,syncm,
dover,eskm1e,dover,syncm,
iba-8mw,eskm1e,draaihoek,syncm,
drkpspn,eskm1e,driekopspan,syncm,
dkrsvl,eskm1e,duikersvlei,syncm,
dtspt,eskm1e,duitseput,syncm,
too-1xd,eskm1e,ebenhaeser,syncm,
dnbrg,eskm1e,edenburg,syncm,
egerton,eskm1e,egerton,syncm,
egmont,eskm1e,egmont,syncm,
lndsdr,eskm1e,elandsdraai,syncm,
cz9-dwi,eskm1e,elandsfontein,syncm,
elimhof,eskm1e,elimhof,syncm,
zb3-mx7,eskm1e,esperansa,syncm,
eurekaa,eskm1e,eureka-a,syncm,
frmngh,eskm1e,fermanagh,syncm,
flrsfnt,eskm1e,florisfontein,syncm,
forfar,eskm1e,forfar,syncm,
cx4-rkr,eskm1e,gannahoek,syncm,
geduld,eskm1e,geduld,syncm,
pli-3r0,eskm1e,geluk,syncm,
gewonne,eskm1e,gewonne,syncm,
glnlph,eskm1e,glen-alpha,syncm,
adq-t5w,eskm1e,graspan,syncm,
grfspn,eskm1e,greefspan,syncm,
grnflds,eskm1e,greenfields,syncm,
grqtwn,eskm1e,griquatown,syncm,
grtslmn,eskm1e,groot-salmansfontein,syncm,
55a-hxa,eskm1e,grootfontein,syncm,
hyfld,eskm1e,hayfield,syncm,
herbert,eskm1e,herbert,syncm,
hpfldnr,eskm1e,hopefield-north,syncm,
islands,eskm1e,islands,syncm,
kffrfnt,eskm1e,kafferfontein,syncm,
kffrsdm,eskm1e,kaffersdam,syncm,
kffrskp,eskm1e,kafferskop,syncm,
kalkdam,eskm1e,kalkdam,syncm,
jjq-l6s,eskm1e,kalkfontein,syncm,
klkpls,eskm1e,kalkplaas,syncm,
kmldrns,eskm1e,kameeldoorns,syncm,
kmldrft,eskm1e,kameeldrift-b,syncm,
shv-a55,eskm1e,kameelfontein,syncm,
kmlpts,eskm1e,kameelputs,syncm,
krgrng,eskm1e,karee-grange,syncm,
katlani,eskm1e,katlani,syncm,
klndrfn,eskm1e,klein-driefontein,syncm,
klnstnp,eskm1e,klein-steenput,syncm,
klndmnt,eskm1e,kleindiamant,syncm,
wt1-9bi,eskm1e,klipfontein,syncm,
klphwl,eskm1e,klipheuwel,syncm,
klksdr,eskm1e,kloekiesdraai,syncm,
a35-kpv,eskm1e,klokfontein,syncm,
knfflfn,eskm1e,knoffelfontein,syncm,
gzg-gt8,eskm1e,koppieskraal,syncm,
v47-pkz,eskm1e,kransfontein,syncm,
ydx-hp7,eskm1e,kranshoek,syncm,
krdfntn,eskm1e,kruidfontein,syncm,
lrchll,eskm1e,la-rochelle,syncm,
landsig,eskm1e,landsig,syncm,
lbrg,eskm1e,leeuberg,syncm,
lprt,eskm1e,leeupoort,syncm,
lkkrwtr,eskm1e,lekkerwater,syncm,
llsvl,eskm1e,leliesvlei,syncm,
llydl,eskm1e,lilydale,syncm,
lckshk,eskm1e,lockshoek,syncm,
lrrn,eskm1e,lorraine,syncm,
lvdl,eskm1e,lovedale,syncm,
lbbshp,eskm1e,lubbeshoop,syncm,
lckyvll,eskm1e,luckey-valley,syncm,
mknsklf,eskm1e,makoenskloof,syncm,
malabar,eskm1e,malabar,syncm,
mrsdl,eskm1e,mariasdal,syncm,
mrksdrf,eskm1e,marksdrif,syncm,
mrslls,eskm1e,marseilles,syncm,
mslsfnt,eskm1e,maselsfontein,syncm,
gbg-nl3,eskm1e,mathabo,syncm,
mthlml,eskm1e,mathlomola,syncm,
mddlpls,eskm1e,middelplaas-noord,syncm,
0j7-85d,eskm1e,middelplaas-suid,syncm,
mrkrl,eskm1e,mierkraal,syncm,
milford,eskm1e,milford,syncm,
mrdl,eskm1e,moirdale,syncm,
msfntn,eskm1e,moosfontein,syncm,
mynhrdt,eskm1e,mynhardtsvlakte,syncm,
nwtsfnt,eskm1e,naauwtesfontein,syncm,
ntgdg,eskm1e,nooitgedag,syncm,
nwjrskr,eskm1e,nuwejaarskraal,syncm,
lnhf,eskm1e,olienhof,syncm,
oliepan,eskm1e,olievenpan,syncm,
rnjrd,eskm1e,oranje-oord,syncm,
oudam,eskm1e,oudam,syncm,
ovaal,eskm1e,ovaal,syncm,
plswrf,eskm1e,paal-se-werf,syncm,
pnrm,eskm1e,panorama,syncm,
pltdrf,eskm1e,platdrif,syncm,
plysbrg,eskm1e,plooysburg,syncm,
prbrfnt,eskm1e,probeerfontein,syncm,
rdhlls,eskm1e,red-hills,syncm,
rchtn,eskm1e,richeton,syncm,
96s-nc6,eskm1e,rietfontein-a,syncm,
rtvlfrm,eskm1e,rietvaal-farms,syncm,
19h-l1x,eskm1e,riverside,syncm,
rxlnds,eskm1e,roexlands,syncm,
bok-8rz,eskm1e,rooidam-a,syncm,
rdmb,eskm1e,rooidam-b,syncm,
rkpps,eskm1e,rooikoppies,syncm,
rooipan,eskm1e,rooipan,syncm,
rgtrprt,eskm1e,ruigterpoort,syncm,
rsnvrd,eskm1e,rus-en-vrede,syncm,
rusdal,eskm1e,rusdal,syncm,
sntclr,eskm1e,saint-clair,syncm,
sltlk,eskm1e,salt-lake,syncm,
snddrf,eskm1e,sanddrif,syncm,
sndhwl,eskm1e,sandheuwel,syncm,
srtg,eskm1e,saratoga,syncm,
sxndrft,eskm1e,saxendrift,syncm,
schmdts,eskm1e,schmidtsdrif,syncm,
schltzd,eskm1e,scholtzdam,syncm,
schltzf,eskm1e,scholtzfontein,syncm,
7de-9m4,eskm1e,scholtzfontein-suid,syncm,
schltzr,eskm1e,scholtzrus,syncm,
schtsdk,eskm1e,schutsdkamma,syncm,
selene,eskm1e,selene,syncm,
slypstn,eskm1e,slypsteen,syncm,
smmrsvl,eskm1e,sommersville,syncm,
stfntn,eskm1e,soutfontein,syncm,
sprhk,eskm1e,spaarhoek,syncm,
sprngvl,eskm1e,springvale,syncm,
9bs-daa,eskm1e,springvalley,syncm,
stndhrs,eskm1e,standhouerskraal,syncm,
strydam,eskm1e,strydam,syncm,
suffolk,eskm1e,suffolk,syncm,
swrfntn,eskm1e,suiwerfontein,syncm,
smmrhll,eskm1e,summer-hill,syncm,
snnydl,eskm1e,sunnydale,syncm,
swrtpn,eskm1e,swartpan,syncm,
tflbrg,eskm1e,tafelberg,syncm,
tsmn,eskm1e,tasmania,syncm,
tlprt,eskm1e,telpoort,syncm,
thgrng,eskm1e,the-grange,syncm,
thpplrs,eskm1e,the-poplars,syncm,
torquay,eskm1e,torquay,syncm,
trksvyp,eskm1e,truksvyepan,syncm,
uitkyka,eskm1e,uitkyk-a,syncm,
uitkykb,eskm1e,uitkyk-b,syncm,
uitsig,eskm1e,uitsig,syncm,
tzcht,eskm1e,uitzicht,syncm,
llswtrr,eskm1e,ullswater-riviera,syncm,
vlkrns,eskm1e,vaalkrans,syncm,
vaallus,eskm1e,vaallus,syncm,
valrena,eskm1e,valrena,syncm,
vnwyksv,eskm1e,van-wyks-vlei,syncm,
6wi-ybw,eskm1e,villeria,syncm,
vrspd,eskm1e,voorspoed-a,syncm,
vrede,eskm1e,vrede,syncm,
vrlkhd,eskm1e,vrolikheid,syncm,
vrgbr,eskm1e,vrugbaar,syncm,
k4f-jlc,eskm1e,waaisand,syncm,
svn-2cg,eskm1e,welkom,syncm,
ayn-zee,eskm1e,weltevrede-a,syncm,
wltvrdb,eskm1e,weltevrede-b,syncm,
wmbldn,eskm1e,wimbeldon,syncm,
eyh-6h0,eskm1e,witfontein,syncm,
witput,eskm1e,witput,syncm,
wlwfntn,eskm1e,wolwefontein,syncm,
wlwpn,eskm1e,wolwepan,syncm,
wndrdl,eskm1e,wonderdal,syncm,
wndrpt,eskm1e,wonderput,syncm,
opk-m0i,eskm1e,woodlands,syncm,
wtrspn,eskm1e,wouterspan,syncm,
1si-376,eskm1e,zoutpansdrift,syncm,
beespan,eskm1e,beespan,sythmb,
a1h-ii0,eskm1e,lubbeshoop,sythmb,
y50-q5c,eskm1e,nuwejaarskraal,sythmb,
fzh-6iv,eskm1e,oranje-oord,sythmb,
oe7-wsz,eskm1e,paal-se-werf,sythmb,
rdsdrft,eskm1e,reads-drift,sythmb,
lhp-m41,eskm1e,wouterspan,sythmb,
nnshp,eskm1e,annashoop,slpltj,
ariel,eskm1e,ariel,slpltj,
basrand,eskm1e,basrand,slpltj,
bspt,eskm1e,biesieput,slpltj,
8gq-vva,eskm1e,blouboshoek,slpltj,
blbspt,eskm1e,bloubosput,slpltj,
yd9-lyc,eskm1e,brakdam,slpltj,
btlrshv,eskm1e,butlershaven,slpltj,
debrug,eskm1e,de-brug,slpltj,
dehoop,eskm1e,de-hoop,slpltj,
dekrans,eskm1e,de-krans,slpltj,
dlvll,eskm1e,delville,slpltj,
v1r-fx2,eskm1e,doornlaagte,slpltj,
s1r-0co,eskm1e,driehoek,slpltj,
t45-805,eskm1e,driekoppies,slpltj,
2yw-0t9,eskm1e,ebenhaeser,slpltj,
mmshp,eskm1e,emmieshoop,slpltj,
fltnfrm,eskm1e,felton-farm,slpltj,
2do-g5i,eskm1e,gannahoek,slpltj,
gdmd,eskm1e,goedemoed,slpltj,
qdh-ak5,eskm1e,graspan,slpltj,
grsrndt,eskm1e,grasrandt,slpltj,
grtdm,eskm1e,grootdam,slpltj,
gryspan,eskm1e,gryspan,slpltj,
holpan,eskm1e,holpan,slpltj,
kldr,eskm1e,kaaldraai,slpltj,
kmlhk,eskm1e,kameelhoek,slpltj,
kt5-b5x,eskm1e,kareepan,slpltj,
krrklk,eskm1e,karreekolk,slpltj,
kngstn,eskm1e,kingston,slpltj,
7xw-ku9,eskm1e,klaarwater,slpltj,
2g4-lqu,eskm1e,klein-begin,slpltj,
phi-riw,eskm1e,klipheuwel,slpltj,
93f-we5,eskm1e,koppieskraal,slpltj,
ei5-me6,eskm1e,langberg,slpltj,
lngpls,eskm1e,langplaas,slpltj,
q7c-o30,eskm1e,leliesvlei,slpltj,
lfdsdl,eskm1e,liefdesdal,slpltj,
f6e-pbq,eskm1e,magersfontein,slpltj,
marrick,eskm1e,marrick,slpltj,
yeb-b0h,eskm1e,maryvale,slpltj,
mnhm,eskm1e,mein-heim,slpltj,
ulp-63d,eskm1e,middeldam,slpltj,
rbi-6ap,eskm1e,middelplaas-noord,slpltj,
u6l-5y5,eskm1e,moirdale,slpltj,
q8f-kar,eskm1e,newcastle,slpltj,
xxz-882,eskm1e,nuwejaarskraal,slpltj,
brnldrs,eskm1e,oberon-eldores,slpltj,
mmlp,eskm1e,ommilapa,slpltj,
prdbrgs,eskm1e,paardeberg-oos,slpltj,
8g1-uu4,eskm1e,panorama,slpltj,
t03-9ee,eskm1e,riverside,slpltj,
bsp-oag,eskm1e,rooidam,slpltj,
uza-ir0,eskm1e,rooipan,slpltj,
g1x-jds,eskm1e,rooipoort,slpltj,
x33-5cz,eskm1e,sandheuwel,slpltj,
pvl-kr9,eskm1e,schmidtsdrif,slpltj,
tdd-71y,eskm1e,schutsdkamma,slpltj,
scrtrs,eskm1e,secretarius,slpltj,
spytfnt,eskm1e,spytfontein,slpltj,
stfpnt,eskm1e,stofpunt,slpltj,
swrtpt,eskm1e,swartput,slpltj,
